artist,dateposted,loved_count,mediaid,posted_count,sitename,time,title,tag
DJ Nu-Mark,1436393263,3,2c7r2,1,monkeyboxing,43,Benson Beat,hiphop
Marco Polo,1436406157,12,2c7sx,1,GRANDGOOD,270,Lay It Down,hiphop
Yung Gud,1436385683,121,2c2rs,2,Discobelle,170,Monster,hiphop
Lone,1436387321,42,w0j4,2,Indie Shuffle,158,Banyan Drive,hiphop
Silento,1436378027,87,2c7hf,1,robot dance music,226,Watch Me - whip nae nae ( Sikdope Remix ) @sikdope,hiphop
Mr Key & Greenwood Sharps,1436312195,7,2c72x,1,Music Like Dirt,333,Exact Costs Pt.1 // All Rise feat. Edward Scissortongue,hiphop
Allday,1436312384,21,2c738,1,Casual Band Blogger,261,Grammy,hiphop
Emilio Rojas,1436309924,9,2c72f,1,nah right,147,Dear Summer Freestyle,hiphop
Jean Grae,1436312362,11,2c735,1,Music Like Dirt,203,38 Special feat. Tanya Morgan,hiphop
Rocky Diamonds,1436308518,9,2c721,1,Fake Shore Drive,220,Dividends feat. Chrishan,hiphop
Tef Poe,1436305033,8,2c70t,1,The Smoking Section,222,Hillary,hiphop
PREFUSE 73,1436305080,16,2c6vc,3,acid stag,180,Prime Meridian Narcissism,hiphop
Nicolay,1436289390,16,2brys,3,Chicago Reader,384,The Secret,hiphop
Jacquees,1436294766,21,2c6wz,2,Boi-1da,241,Come Thru feat. Rich Homie Quan,hiphop
Rejjie Snow,1436354993,109,2c0p8,12,Music Broke My Bones,216,All Around The World,hiphop
DJ Premier,1436360307,29,2c6tp,2,Boi-1da,214,Papoose “The Plug” (Produced by DJ Premier),hiphop
Roots Manuva,1436350053,10,2c798,1,DrunkenWerewolf,181,Witness,hiphop
Kate Tempest,1436350044,94,24hr3,5,DrunkenWerewolf,189,'The Beigeness',hiphop
Little Simz,1436332476,143,2bzwm,13,First Ear,222,Lane Switch (prod. RASCAL),hiphop
Onra,1436345347,55,1mt7w,5,Winnie Cooper,232,V.B.B. feat. Amalia and Jay Kin,hiphop
Kehlani,1436325692,116,2bgdv,2,Pilerats,239,Down For You (Djemba Djemba Remix),hiphop
Billy Bunks,1436325733,2,2c753,1,all aussie hip hop,185,Greyhound Eight,hiphop
MARTIN $KY,1436318946,4,2c73z,1,Fake Shore Drive,247,Self Chopped And Screwed Mano Remix,hiphop
Cashmere Cat,1436325687,2493,2azjk,14,Pilerats,251,Adore feat Ariana Grande (MssingNo Remix),hiphop
Mike Ladd,1436316967,3,2c73s,1,fyeahblackrockmusic,265,Off To Mars,hiphop
Lee Bannon,1436265737,2,2c6jh,1,Mixmag,218,Memory 6,hiphop
Mounika.,1436265747,17,2c6jk,1,ALIAT,162,Marie Laforet I (Tu Fais Semblant),hiphop
Tru Thoughts,1436264050,5,2c6j9,1,Stamp The Wax,250,Falling Through The Wall,hiphop
Tru Thoughts,1436264053,8,2c6ja,1,Stamp The Wax,121,Houses Of Saffron,hiphop
diger rokwell,1436260034,9,277wj,2,Le Limonadier,243,Rokwell&Groom- Waiting,hiphop
OG Maco,1436235266,11,2c6ev,2,Boi-1da,234,Lord Have Mercy (Prod. Ryan Ryu Alexy x D.K.A.D),hiphop
Tsu Surf,1436251326,5,2c6gy,1,Boi-1da,231,Tsu Surf X Albee Al Trapped,hiphop
Little Giants,1436229319,4954,2c228,6,The French Shuffle,320,"Lately (Love, Love, Love) (Monsieur Adi Remix)",hiphop
Rowdy Rebel,1436229325,6,2c6ew,1,nah right,186,Kevin Durant,hiphop
Mndsgn,1436291792,6,2c6vt,1,The 405,77,Camelblues (BZ.KT remix),hiphop
Nmesh,1436290984,9,2c6vb,1,Tiny Mix Tapes,305,心はシダであります,hiphop
Chance The Rapper,1436288212,2014,1w8q0,11,Pigeons and Planes,201,NaNa (feat. Action Bronson),hiphop
Young Fathers,1436286933,404,28338,31,The 405,187,'Soon Come Soon',hiphop
theWHOevers,1436273788,8,2c49p,2,Okayplayer,272,Bassment97,hiphop
ProbCause,1436277375,95,2c4b6,3,The Smoking Section,178,I FEEL U (Produced by ProbCause and DRO),hiphop
tree,1436273773,12,2c5cb,4,Okayplayer,199,Kinfolk Prod By @ibclassic,hiphop
CJ Fly,1436273780,11,2c6a1,3,Okayplayer,160,Verboten (Prod. By Sunny Dukes),hiphop
Saux,1436265740,29,2c1qf,2,ALIAT,214,Loving You More (feat. Jeffrey James),hiphop
Jacquees,1436271667,17,2c6cg,2,Boi-1da,231,F'n With Me,hiphop
Tru Thoughts,1436264046,13,2c6j8,1,Stamp The Wax,311,Sidesteppin' (feat. Bryony Jarman - Pinto LP Edit),hiphop
MICK JENKINS,1436168538,252,2akv3,15,The Passion of the Weiss,189,Alchemy (Prod. By Lee Bannon),hiphop
Beat Torrent,1436170922,4,2c5z7,1,Anotherwhiskyformisterbukowski,224,In Tension,hiphop
Kendrick Lamar,1436131266,68,2c5vw,1,Overblown Webzine,223,Alright (To Pimp A Butterfly),hiphop
Think Twice,1436131297,5,2c5w2,1,Waxhole,190,Ashtray feat. EMP (Tekvision Remix),hiphop
Mike Baker The Bike Maker,1436124943,28,2c5vb,1,The Smoking Section,188,Silhouette feat 1-O.A.K. (Pannies-In-A-Bunch Mix),hiphop
Amo,1436116879,0,2c5tn,1,Remy's Music & Film Blog,220,Twelve,hiphop
Great Minds,1436123259,1,2c5v0,1,No Country For New Nashville,154,Child's Play,hiphop
Young Thug,1436112010,32,2c5qb,3,FACT,309,Calling Your Name (Prod By Goose),hiphop
DJ Jazzy Jeff & The Fresh Prince,1436116036,345,2c5te,1,The French Shuffle,267,Summertime (Dilemmachine Remix),hiphop
Airøspace,1436225720,5,2c6e1,1,GRANDGOOD,220,language (prod. mndsgn) (demo),hiphop
MOKA ONLY,1436225725,2,2c6e2,1,GRANDGOOD,144,Fonda Loneliness (by THE NOPE),hiphop
Tink,1436203043,1116,2bzm2,14,1833 FM,218,I Like,hiphop
ShowYouSuck,1436203039,14,2c5b0,3,1833 FM,140,WRONG NAME IN THE DEATHNOTE (produced by Professor Fox),hiphop
Monday,1436198173,6,2c66f,1,1833 FM,158,XVRHLDY & Trapo (prod. Romby),hiphop
One T,1436198862,46,2a9n8,4,Silence Nogood,239,Don't Rush,hiphop
Denzel Curry,1436191213,10,2c63r,1,BrooklynVegan,85,6 Billion Dollar Nigga (Prod. Ronny J),hiphop
Krs.,1436190686,2,2c63k,1,The 405,135,Krs. // record to this,hiphop
Whoarei,1436182110,3,2c60y,1,GRANDGOOD,156,Daylight,hiphop
purpan.,1436186989,7,2c620,1,GRANDGOOD,131,never.find.our.way_,hiphop
Hir-O,1436124947,35,2bxyp,2,The Smoking Section,169,El Mar,hiphop
Flamingosis,1436008534,5,2c5k7,1,MCL: Musique au Claire de Lune,144,What's Your Name?,hiphop
Statik Selektah,1436023697,119,2c5cc,5,The Smoking Section,220,Crystal Clear Feat. Royce DA 5'9,hiphop
Awon & Phoniks,1436008542,36,2c5k9,1,MCL: Musique au Claire de Lune,284,Summer Madness,hiphop
Illa J,1436008539,43,2c099,3,MCL: Musique au Claire de Lune,270,Universe,hiphop
Lil Wayne,1435988945,5,2c5hm,1,Fake Shore Drive,256,Without You feat. Bibi Bourelly,hiphop
TNGHT,1435947259,476,2c3vw,3,Dancing Astronaut,176,Higher Ground (Brasstracks Remix),hiphop
Meek Mill,1435985352,586,2c5he,1,Different Kitchen,289,Lord Knows (Feat. Tory Lanez),hiphop
Caught A Ghost,1435942208,7,2c5c0,1,Buzzbands.LA,190,GROUNDHOG DAY FINAL MIX,hiphop
Broken Keys,1435946192,2,2c5d9,1,Consequence of Sound,286,Power Forward,hiphop
OG Maco,1436103380,15,2c5p5,2,Boi-1da,103,Bless Me (Prod. Phresh Produce),hiphop
Kool Keith,1436147766,11,2c5xc,1,Word Is Bond,504,Erotic Medley,hiphop
Homeboy Sandman,1436048198,24,27njz,2,ERRANT,249,Holiday,hiphop
FETTY WAP,1436052091,1786,2c3nh,6,Waxhole,245,MY WAY (FLOSSTRADAMUS X 4B REMIX),hiphop
The Game,1436043632,97,2c5pe,1,Different Kitchen,210,Ryda,hiphop
Hurt Everybody,1436044061,18,2c5pk,1,1833 FM,268,Stay Awake (feat. Mick Jenkins & Twista) prod Zen Zan,hiphop
Bahwee,1436036170,39,1mj94,2,House of Lords,242,Hard To Win,hiphop
Pharrell,1436040010,41,2c5p9,1,Dan Digs,247,"Freedom"" (Dan Digs' Freedrum DnB Mix)",hiphop
Dej Loaf,1436028174,1987,2c5nd,1,Indie Shuffle,241,Back Up feat. Big Sean,hiphop
Cooly Live,1436038940,4,2c5p6,1,Urbankill,260,Player,hiphop
Big Gipp,1436002506,14,2c5ja,1,Boi-1da,158,I Ain't Trippin,hiphop
Daye Jack,1435869394,8,2c50k,1,1833 FM,186,Stars Align,hiphop
Ca$h Out,1435868490,15,2c509,1,Boi-1da,195,Touch Your Toes (Prod. InomekInDaKitchen),hiphop
Verse Simmonds,1435868483,29,2c4xy,2,Boi-1da,211,All I Want feat. Jeremih (Main),hiphop
Oddisee,1435871752,148,2b11g,2,A Grumpy Old Man With A Beard,228,First Choice,hiphop
Mike Jones,1435866594,60,2c4zf,1,A Grumpy Old Man With A Beard,277,"Still Tippin feat. Slim Thug, and Paul Wall",hiphop
Meek Mill,1435860888,122,2c4x2,1,The Audiologist,255,Lord Knows,hiphop
Main Attrakionz,1435860892,3,2c4x3,1,their bated breath,203,My Story,hiphop
A$AP Rocky,1435862106,4571,2c367,2,Dancing Astronaut,292,LSD (Shemce Remix),hiphop
Kelow,1435859362,10,2c4wg,1,Boi-1da,204,I Got That,hiphop
Young Chop,1435944198,30,2994p,3,FACT,215,JOHNNY MAY CASH-ILL SOLVE IT (PROD BY ASURMS OF CHOP SQUAD),hiphop
Matti Baybee,1435944191,4,2c5cg,1,FACT,253,All That,hiphop
Glasses Malone,1435938594,9,2c5b6,1,nah right,202,Big Bro (prod by Glasses Malone & Bugsy On The Beat),hiphop
Rihanna,1435942180,267,2c5bv,1,surviving the golden age,207,Bitch Better Have My Money (BBHMM),hiphop
BTVN,1435888576,1,2c53x,1,Radiorgasm,112,bubble,hiphop
Loyal,1435937293,4,2c5av,1,EUPHORIA. Magazine,189,Future Now,hiphop
Black Point,1435884721,4,2c53f,1,Keytars & Violins,280,Give Up,hiphop
NOSAJ THING,1435885625,230,2b1qv,19,SEMPLESIZE,174,Let You,hiphop
DYLAN BRADY,1435869401,8,2c50n,1,1833 FM,111,Take Care Of My Dog When I'm Gone,hiphop
Gucci Mane,1435869404,34,2c50p,1,1833 FM,188,Scared Of The Dark (Feat Father & Riff Raff) (Prod By KE On The Track),hiphop
Mike Jones,1435866591,74,2c49g,2,A Grumpy Old Man With A Beard,248,Still Tippin' (Plastician Grime Remix) (2005),hiphop
FETTY WAP,1435841794,1479,2c41v,8,Abouttoblow,263,D.A.M DATS ALL ME,hiphop
Fetty Wap,1435841791,310,2c4nt,1,Abouttoblow,312,Again,hiphop
LIL UZI VERT,1435812551,14,2c4h7,2,Fake Shore Drive,204,On My Line feat. Lil Herb (Prod. Bobby Kritical X Dj Plugg),hiphop
Finale,1435836932,17,2c3th,3,Indie Shuffle,235,Just Due (prod. Oddisee / feat. Homeboy Sandman & Miz Korona),hiphop
Daniel Crawford,1435787355,16,2c4fh,1,A Grumpy Old Man With A Beard,224,8. Electric Felaxation,hiphop
Stro,1435784423,4,2c4ec,1,nah right,254,Ya Never Know (DJBooth,hiphop
Audio Push,1435782141,50,2c498,2,Boi-1da,282,shook ones bounce,hiphop
Maffew Ragazino,1435774535,6,2c4ax,1,nah right,273,Better Recognize feat. Roc Marciano (Produced By Frank The Butcher x Paul Mighty),hiphop
PRIME,1435775743,25,2c4ba,1,gottadancedirty,289,NAS | LIFES A BITCH (Zander Remix),hiphop
Débruit,1435853683,5,2be5v,3,REDEFINE magazine,256,Shock,hiphop
Migos,1435857714,35,2c4k4,6,stereogum,300,Real Street Nigga,hiphop
débruit,1435853678,14,2ax2e,4,REDEFINE magazine,220,Separated Together,hiphop
débruit,1435853674,3,2bsm6,2,REDEFINE magazine,243,Dun Dun,hiphop
Deceptikon,1435849704,9,2c4rj,1,Exclaim!,323,"Disk From 01 (Presidio, Project: Mooncircle, 2015)",hiphop
débruit,1435853688,8,2bq9b,3,REDEFINE magazine,250,Transverse,hiphop
SignA,1435845612,6,2a09a,2,The Last Mixed Tape,298,Spoonful Of Honey,hiphop
YONAS,1435844528,138,2bax8,2,CHROMEMUSIC,192,Live It Up,hiphop
Ohbliv,1435842496,7,2c4p2,1,Richmond Playlist,285,Master The Vibrations,hiphop
DJ HARRISON,1435842533,0,2c4p3,1,Richmond Playlist,154,PedalDrumz,hiphop
L'Orange,1435855786,25,2c4v3,1,Word Is Bond,198,Twenty Fifty Three (feat. Mr. Lif),hiphop
MoShadee,1435751797,2,2c438,1,The 405,254,Steppin',hiphop
Priest,1435760936,11,2c45f,1,Word Is Bond,206,Don't Worry (Produced by Blunted Beatz),hiphop
Reginald Omas Mamode IV,1435754525,8,24ras,2,Stamp The Wax,202,Understand Me,hiphop
Kehlani,1435756866,12,2c44x,1,The 405,214,Niggas (Mike Gao Remix),hiphop
Magna Carda,1435744146,10,28x5z,2,The Deli Magazine,209,Banger Jones,hiphop
Krs.,1435725756,20,2c3zy,1,blahblahblahscience,158,Krs. // Gyal Ting,hiphop
anderson .paak,1435734448,24,2c415,1,Okayplayer,269,SWITCH-UP,hiphop
Ta-Ku,1435728916,23,2c40f,1,Teenage Ears,129,Long Time No See (bklv edit),hiphop
fitzroy,1435725739,27,2c3zt,1,House of Lords,131,II W O R D S,hiphop
Aaron Cohen,1435774530,8,2c4aw,1,nah right,139,"Panes"" prod. Myth Syzer",hiphop
One T,1435772991,15,2c4ad,1,First Ear,232,Ocean,hiphop
One T & Cool T,1435764971,1010,2bxam,5,Silence Nogood,232,The Magic Key (LeMarquis & FAB Remix),hiphop
TEK.LUN,1435764942,19,2c46p,1,Silence Nogood,246,Bikini,hiphop
French Montana,1435762415,21,2c45y,1,stereogum,229,Lose It (feat. Lil Wayne & Rick Ross),hiphop
Midas Hutch,1435766842,16,2c479,1,Pigeons and Planes,198,100%,hiphop
Supersci,1435756555,2,2c44w,1,Meadow Music,277,Let Go (feat. Cleo & Isabel Neib),hiphop
Young Thug,1435762410,374,2c45x,1,stereogum,158,Money (Prod. London On Da Track),hiphop
Supersci,1435756546,0,2c44t,1,Meadow Music,202,Entropy,hiphop
Supersci,1435756550,0,2c44v,1,Meadow Music,268,Call Of The Wild (feat. Rapper kC),hiphop
18sense.,1435753266,9,2c43t,1,GRANDGOOD,180,The Bigger Picture,hiphop
BOBBY BROWSER,1436965253,5,2caye,1,Tiny Mix Tapes,313,MANCHESTER (SILK075),house
Casino Times,1436967594,5,2caz2,1,Stamp The Wax,426,Reality Hits,house
Hubie Davison,1436963741,3,2caxq,1,nialler9,395,Khayyam Grey,house
Flight Facilities,1436966120,31,2caw5,2,Last Gas Station,248,Heart Attack (Julian Hamilton Rework),house
Tobtok,1436960563,29,1gfsn,2,Punch Magazine,230,Easy To Love (PB&J Funk Compilation),house
Tobtok,1436960547,634,22497,11,Punch Magazine,205,Savanna,house
Tobtok,1436960550,46,2c9qj,4,Punch Magazine,276,Shelter feat. Alex Mills,house
M.E.S.H.,1436957782,16,2bxy2,7,Pilerats,316,Epithet (PAN 66),house
Carisma,1436981333,2,2cazh,1,XLR8R,404,Dueños De Este Instante,house
Dusky,1436990280,14,2cakx,4,MusicDealers,414,Parakeet Feet,house
Fort Romeau,1436994089,87,2bt2a,9,ERRANT,405,Insides (Roman Flugel Remix),house
Daniel Dubb,1436986875,2,2cb6x,1,THUMP,201,VIVa Music // Don't Flex (Original Mix),house
Louis La Roche,1436989345,142,2b7kz,8,The French Shuffle,216,Just Like You,house
Ultra Naté,1436989342,4,2cb79,1,BUZZINUNLIMITED,349,Free (Pete Graham & Manta Remix),house
Daniel Dubb,1436986872,3,2cb6w,1,THUMP,395,Always (Original Mix) (from the album Pieces Of The Past),house
Clarian,1436985357,1,2cb5w,1,XLR8R,399,Lucid Dreamers,house
filous,1436986864,283,2caey,2,CHROMEMUSIC,259,Better Off feat. Josh Roa & Bishøp,house
Kilter,1436981670,3,2cb0g,1,The Jackplug,161,They Say (Filip Flip),house
Tim Green,1436982551,2,2cb2q,1,Mixmag,529,Eclipse,house
Hubie Davison,1436963737,13,27ahp,4,nialler9,360,Get On,house
Axel Boman,1436876046,29,2c8ve,6,MOARRR,658,1979,house
Coyu & Edu Imbernon,1436876888,5,2ca5g,1,Mixmag,368,El Baile Aleman (Patrick Topping Remix),house
Guy J,1436854468,7,2ca1b,1,ACIDTED,421,Transitions (Loquai remix),house
Florian Kupfer,1436868470,10,2c659,5,SERIALGK,563,'Headpiece',house
Jesse Rose,1436838555,9,2c9zv,1,Minted,240,Touch N Tease (Alex Gopher Remix) (AS005),house
Lane 8,1436835657,3981,270x8,19,acid stag,354,Diamonds feat. Solomon Grey,house
Lane 8,1436835646,55,2c9fr,2,acid stag,242,Loving You feat. Lulu James,house
Lane 8,1436835662,276,2azta,11,acid stag,205,Ghost Feat. Patrick Baker,house
Lane 8,1436835641,3157,2bmpt,9,acid stag,287,Hot As You Want feat. Solomon Grey,house
Daphni,1436945353,271,2c6r5,26,SERIALGK,339,Vikram,house
Klingande,1436950586,4,2cat0,1,SERIALGK,112,Riva (DJ Licious Remix),house
Disclosure,1436915227,1215,2c5m5,22,strictlysocial,394,Holding On (Julio Bashmore's Elevated Mix),house
Fareoh,1436934513,1227,2c8z5,6,Beautiful Buzzz,323,Fight For You (feat. Ethan Thompson),house
BICEP,1436909752,15,2cak3,1,Last Gas Station,300,DYONE | ONLY LOVE CAN SET U-FREE (BICEP REMIX),house
Lane 8,1436910587,868,2c7mp,7,The Mahogany Blog,288,Undercover feat. Matthew Dear,house
Jesse Rose,1436891711,6,2cabe,1,THUMP,346,Touch 'N' Tease,house
Cheerleader,1436891032,105,293pd,8,EUPHORIA. Magazine,209,The Sunshine Of Your Youth,house
Hellberg,1436890470,34,2caae,1,Dancing Astronaut,304,The Girl (Anevo Remix),house
Modjo,1436891017,4433,1rf0g,17,JayeL Audio Music,283,Lady (Kaytranada Remix),house
Groove Armada,1436843650,140,2c990,2,Pilerats,195,Paris (andhim Remix) (Little Black Book),house
Claudio Coccoluto,1436776525,5,2c9ep,1,Lipstick Disco,128,Tribe Call Sun (snippet),house
George T,1436792170,6,2c0r5,2,Human Drizzle,387,I'll Do Anything,house
&ME,1436736911,27,2c84s,2,Dancing Astronaut,478,Woods (Keinemusik),house
Julio Bashmore,1436738502,1693,18n6d,24,Minted,371,Battle For Middle You,house
HNNY,1436717646,36,2c99m,1,Last Gas Station,184,Sunday,house
Joris Voorn,1436707271,32,2bece,3,Dancing Astronaut,544,Homeland Feat. Matthew Dear (&ME Remix),house
Clarian,1436707266,15,2c98y,1,Dancing Astronaut,180,I Was Born In Outer Space,house
Justin Martin,1436650928,79,1w3zf,2,ERRANT,349,Don't Go (DJ Version),house
Serge Devant,1436707284,10,2c992,1,Dancing Astronaut,386,The Way You Move,house
Jenifa Mayanja,1436819303,5,2c9vr,1,XLR8R,448,What A Strange Dream,house
Stafford Brothers,1436824146,58,2c9x9,1,Dancing Astronaut,204,When You Feel This feat. Jay Sean & Rick Ross,house
Jack J,1436814880,105,2c6q3,4,blahblahblahscience,341,Thirstin',house
Bearoid,1436814896,4,2c9tf,1,Neonized Magazine,211,Martina,house
Nicolas Jaar,1436810430,1518,2c814,3,Delicieuse Musique,360,Tourists (Creange remix),house
Junktion,1436810443,23,2c9r1,1,Delicieuse Musique,331,I'm Wishin',house
Hot Since 82,1436806815,22,2c9pn,1,Dancing Astronaut,236,Play The Room (Edit),house
Stacy Kidd,1436806918,12,2c9pw,1,Dancing Astronaut,292,Give It To Me (Waze & Odyssey Re - Master),house
Jimpster,1436793382,16,2c8dq,2,Resident Advisor,395,English Rose (Freerange Records) (96Kbps),house
Beat Detectives,1436816949,5,2c9v1,1,Decoder Magazine,201,Something Temporary,house
Jay Lumen,1436732049,12,2c9aw,1,Dancing Astronaut,248,Street Stuff (D.T.T.H.) Low Quality Preview (Original Mix),house
Avicii,1436550261,41,2c8sq,1,Dancing Astronaut,220,Waiting For Love (Tundran Remix),house
Oscar,1436558184,70,2bnzw,9,Write.Click.Cook.Listen ,194,Stay,house
Avicii,1436550265,132,2c8sr,1,Dancing Astronaut,274,Waiting For Love (Marshmello Remix),house
Avicii,1436550276,88,2c8sv,1,Dancing Astronaut,293,Waiting For Love (Carnage & Headhunterz Remix),house
Avicii,1436550258,37,2c8sp,1,Dancing Astronaut,202,Waiting For Love (Prinston & Astrid S Acoustic Version),house
bodytalk,1436547455,6,2c8rv,1,Discobelle,488,Express Yourself (Terrence Parker Remix),house
BELL TOWERS,1436550212,9,2c8sd,1,FEEL MY BICEP,292,OBSESSED,house
Ashworth,1436539819,36,2byb0,4,NME,405,Cork,house
Skylar Spence,1436544915,1396,2bwjt,28,surviving the golden age,246,Can't You See,house
Ike Release,1436623662,15,2bse8,6,XLR8R,570,Dance Equations (SMRT001 clips),house
Jack J,1436626570,275,2bcfm,16,Decoder Magazine,400,"Thirstin' b/w Atmosphère 12"" - PREVIEW - FT029",house
Coucheron,1436612410,49,2c8x7,2,chillsoundsgoodmusic,206,Ruby,house
Avicii,1436622557,7261,2c6ye,7,Music You Wanna Listen To,289,Waiting For Love (Autograf Remix),house
Peking Duk,1436576431,135,2c8ed,4,Idolator,187,Say My Name (feat. Benjamin Joseph),house
SAFIA,1436591647,2137,2c4j9,12,adamNOTeve,231,Embracing Me,house
&ME,1436568139,8,2c82e,2,Modular Magazine,460,Trilogy Feat. Sabota,house
Bart B More,1436573668,10,2c8zf,1,The Jackplug,204,Share Your Love,house
Swedish House Mafia,1436562444,26,2c8xg,1,Cause=Time,219,One (Garmiani Remix),house
Zedd,1436562501,83,2c8xp,1,Cause=Time,242,Beautiful Now (Social Status Remix),house
Avicii,1436550272,142,2c8st,1,Dancing Astronaut,316,Waiting For Love (Sam Feldt Remix),house
Kyle Watson,1436462058,15,2c85p,1,TRNDMUSIK,336,Watermelons (Abby Jane Remix),house
Catz 'N Dogz,1436461096,19,2c85h,1,Last Gas Station,218,The Joy,house
The Chainsmokers,1436461067,69,2c85d,1,Dancing Astronaut,289,Good Intentions feat. Bully Songs (DallasK Remix),house
Waze & Odyssey,1436459766,14,2c850,1,ERRANT,368,Bounce,house
Christian Löffler,1436462891,46,2b3q0,3,Delicieuse Musique,400,Nordkap,house
Wuki,1436455771,11,2c83f,1,manalogue.,100,Lip Pop,house
Wuki,1436455775,10,2c83g,1,manalogue.,120,Lip Pop (Eyes Everywhere Remix),house
DJOKO,1436452536,9,2c81y,1,House of Lords,180,Certified Feelin (Fabio Lendrum Makes It Hot Remix),house
Art Department,1436452552,38,2apzw,5,House of Lords,466,Catch You By Surprise (&ME Terrace Dub),house
Avicii,1436527703,44,2c8j5,1,Music You Wanna Listen To,317,The Nights (Thomas La Salle Remix),house
Matrixxman,1436534902,4,2c8ky,1,Groove Magazine,303,Switchblade,house
Bxentric,1436521758,17,2c8h9,1,Harder Blogger Faster,452,Chrome (Nanda Records),house
The Mekanism,1436526434,18,2c582,3,tsugi,391,Lost Girl,house
Kompakt,1436504827,26,2bhcm,5,Northern Transmissions,291,The Orb Moonbuilding 2703 AD (Meltdown Edit),house
ISAAC TICHAUER,1436507825,19,2c8fh,1,ERRANT,477,Yesterday,house
Fingerpaint,1436469778,10,2c88x,1,ERRANT,371,Lunar (Cooper Saver Remix),house
Nadastrom,1436486834,7,2c8dm,1,Minted,203,06 Raphael's Word,house
Matrixxman,1436463745,7,2br8x,2,Inyourspeakers Media,274,HMU (Hit Me Up) (feat. Vin Sol),house
Matrixxman,1436463726,4,2c1nn,2,Inyourspeakers Media,253,Annika's Theme,house
Robert The Bruce,1436460127,5,2c853,1,Loud and Quiet,213,Wake,house
Defected Records,1436389242,143,2bcf5,3,Caveman Sound,190,The Shapeshifters feat. River 'It's You (Purple Disco Machine Remix)' (Edit),house
Martin Solveig & GTA,1436425215,32,2c7vd,1,Planeta Pop,205,Intoxicated (99 Souls Remix Radio Edit),house
Amtrac,1436386912,191,2aay4,5,gottadancedirty,341,Those Days (VIP Mix),house
Mason,1436389260,33,2c7pr,1,Caveman Sound,358,Nite Rite Five,house
Fatboy Slim,1436382859,693,6yfw,5,Mixmag,322,Praise You,house
Shenoda,1436374630,13,2c7g2,1,The Ransom Note ,390,Dave's Myth,house
Zedd,1436382850,158,2c7kt,1,Dancing Astronaut,255,Beautiful Now (Charlie Darker Remix),house
Youandewan,1436369321,5,2c7e6,1,THUMP,354,Verloren,house
Daphni,1436376156,482,2bs0c,16,Apes on Tape,313,Usha,house
BNJMN,1436447694,5,2bznb,2,Resident Advisor,304,Rattled,house
Matrixxman,1436454016,28,2axwe,8,Burl Veneer's Music Tumblr,353,Augmented,house
Laurence Guy,1436444487,11,2c3j2,2,Stamp The Wax,375,Faithful,house
ATTLAS,1436442977,11,2c7yx,1,Music You Wanna Listen To,328,Chemical Low Moan,house
Scheinizzl,1436439627,13,2c7y1,1,TRNDMUSIK,358,One More (Original Mix)Out Now,house
Scheinizzl,1436439624,6,2c7y0,1,TRNDMUSIK,246,Space Suit Feat. David Lageder (Original Mix)OUT NOW,house
Jesper Ryom,1436431784,93,2332e,4,Le Limonadier,312,Ghostly (Paxton Fettel Remix),house
Justin Martin & Ardalan,1436456949,18,28q7d,2,Discobelle,125,Function Feat. PartyPatty (PREVIEW),house
Nikola Gala,1436460545,5,2c854,1,When We Dip,462,Serge 93 (Original Mix) (New Violence Records),house
Paxton Fettel,1436431776,151,28c97,3,Le Limonadier,339,Tripped Out,house
PYRMDPLAZA,1436384208,11,2c7mq,1,House of Lords,232,Cradle,house
AMTRAC,1436301835,380,1t1ps,7,Beautiful Buzzz,421,THOSE DAYS (ORIGINAL MIX),house
Leif,1436305067,15,2c6hn,2,electric sound of joy,266,My Heart Stopped Beating,house
Sound Stream,1436295677,13,2c6y4,1,ERRANT,424,Starstrike,house
TJH87,1436297294,669,2bgx3,8,Sonofmarketing,205,Lost Into The Night (Feat. Guy Brown),house
Audiofly,1436288298,10,2c6t3,1,XLR8R,496,Chiaroscuro,house
Vallès,1436265758,168,2ae3n,10,ALIAT,256,Sorrow,house
Frog,1436278936,21,2agjq,5,DIY,217,Judy Garland,house
Dear David,1436233339,31,2c6fc,1,Dancing Astronaut,294,Hypnotized (Extended Mix),house
Dave Allison,1436265764,3,2c6jr,1,ALIAT,330,Let Me Tell Ya (feat. Falcon Punch),house
Knightlife,1436364021,36,2c51q,3,Modular Magazine,351,Heavy Down,house
St Germain,1436364448,13,2c7cq,1,Mixmag,414,Real Blues (Atjazz Stay Tuned remix),house
Jupiter Jax,1436356170,9,2c7ak,1,Stamp The Wax,238,Road Rage,house
Groove Armada,1436360840,92,2c1c2,2,Harder Blogger Faster,225,Love Sweet Sound (Kölsch Remix) (Little Black Book),house
Sbtrkt,1436334139,3,2c76e,1,THE VINYL VILLAIN,174,Heatwave,house
SiR,1436345375,26,2c6bd,7,Pause Musicale,146,Right By You,house
Rina Sawayama,1436336469,10,2c76v,1,At Cost Magazine,113,Tunnel Vision via Bandcamp),house
Lancelot,1436328459,36,2c3p1,4,Minted,445,Mover,house
Fort Romeau,1436321057,112,2bpqv,10,The Ripe,404,Saku,house
Adam Port,1436321065,10,1vnee,2,The Ripe,244,Black Noise (&ME Remix),house
Norken,1436294762,6,2c6x7,1,FACT,475,Ride,house
Disclosure,1436147351,34,2c5xb,1,Minted,341,Bang That (Don Rimini Chicago Version),house
Tale Of Us,1436148018,7,2c5xd,1,ERRANT,429,Discochord,house
